gene,label,gene length,silent,nonsense,splice site,missense,recurrent missense,frameshift indel,inframe indel,lost start and stop,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,exp_mean,exp_std,methy_mean,methy_std,cna_mean,cna_std,3'UTR,5'UTR,SNP,DEL,INS,Intron,CADD_mean,CADD_var,EVE_mean,EVE_var
TMBIM4,0.0,717.0,0.2222222222222222,0.0,0.0,0.6666666666666666,0.0,0.074074074074074,0.037037037037037,0.0,17.890837217406144,696.0,0.005424403,2.559286260928993e-06,10.0,10.323057710344797,0.7171600512146399,0.2700440570750071,0.0947324593185327,-0.0087947368421052,0.0615529679790992,7.0,0.0,30.0,4.0,0.0,0,13.192733333333337,107.65159516781608,0.4103664552020959,0.061054630203009
TMC1,0.0,2283.0,0.2660550458715596,0.036697247706422,0.036697247706422,0.6513761467889908,0.0275229357798165,0.0091743119266055,0.0,0.0,18.593660654559116,486.0,0.01027765,0.0,2.0,1.1947595681815475,1.28503220712051,0.2700440570750071,0.0947324593185327,-0.0119493670886075,0.1076807874844454,5.0,1.0,117.0,2.0,0.0,3,21.238692307692297,85.94189228381964,0.4103664552020959,0.061054630203009
TMEM106A,0.0,789.0,0.2857142857142857,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,20.35506714114234,172.0,0.02473565,0.0,1.0,6.619911745174675,1.3442946176451107,0.2067697050490219,0.216024541081755,0.0164724137931034,0.0685453783575056,4.0,2.0,33.0,2.0,0.0,1,11.717060606060608,92.48261024621212,0.4103664552020959,0.061054630203009
TMEM120B,0.0,1020.0,0.4186046511627907,0.0465116279069767,0.0232558139534883,0.5116279069767442,0.0697674418604651,0.0,0.0,0.0,19.604003325557297,190.0,0.04335426,6.1287790208004015e-06,4.0,8.79734286615335,0.6697518166163132,0.2700440570750071,0.0947324593185327,-0.0020043478260869,0.0709576142818702,27.0,0.0,70.0,0.0,0.0,0,14.444785714285713,133.42940996790895,0.4103664552020959,0.061054630203009
TMEM121,0.0,960.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,19.394333314515023,298.0,0.04113828,0.0,0.0,5.189931858089947,1.7096879287697109,0.0785921893013232,0.1274249993614941,0.0136540213902524,0.0596380750520646,5.0,0.0,25.0,0.0,0.0,0,19.827440000000006,48.18964217333333,0.4103664552020959,0.061054630203009
TMEM159,0.0,486.0,0.2580645161290322,0.032258064516129,0.0,0.6774193548387096,0.0,0.032258064516129,0.0,0.0,18.36670298903227,549.0,0.03910105,0.0001232039101304,6.0,9.15928544700545,1.4446778370648767,0.2700440570750071,0.0947324593185327,-0.0096727272727272,0.078399458960437,3.0,3.0,36.0,2.0,0.0,1,14.292388888888889,99.35138607301585,0.4103664552020959,0.061054630203009
TMEM17,0.0,597.0,0.2222222222222222,0.0,0.0555555555555555,0.7222222222222222,0.0,0.0,0.0,0.0,18.209996349320647,553.0,0.01368545,0.0,0.0,6.200201559658513,0.953277573266774,0.0429265754764472,0.0429762553504284,0.049312,0.1154256793612236,7.0,6.0,31.0,0.0,0.0,0,17.266870967741934,68.23385758279572,0.4103664552020959,0.061054630203009
TMEM171,0.0,975.0,0.25,0.0208333333333333,0.0,0.7083333333333334,0.0,0.0208333333333333,0.0,0.0,18.77293792383957,584.0,0.0208151,0.0002724237175221,53.0,4.6011482133560655,2.7621894765669768,0.2700440570750071,0.0947324593185327,0.0141681159420289,0.1389549269980378,2.0,3.0,50.0,3.0,0.0,0,12.301139999999998,88.2526640412245,0.4103664552020959,0.061054630203009
TMEM203,0.0,411.0,0.2380952380952381,0.0952380952380952,0.0,0.4761904761904762,0.0,0.0476190476190476,0.0952380952380952,0.0476190476190476,20.7168403893106,200.0,0.03922532,0.0,1.0,9.780400115969512,0.4696153663656071,0.2700440570750071,0.0947324593185327,0.0462966666666666,0.1849305914540792,2.0,2.0,22.0,2.0,1.0,0,19.87322727272727,87.03461256493506,0.4103664552020959,0.061054630203009
TMEM217,0.0,690.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,19.257093374747527,236.0,0.04448719,0.0,0.0,4.335628714945733,1.1956088925590993,0.2700440570750071,0.0947324593185327,0.0226967741935483,0.0666206375264668,3.0,0.0,27.0,0.0,0.0,0,8.271259259259258,63.33012458404559,0.4103664552020959,0.061054630203009
TMEM41B,0.0,876.0,0.25,0.0833333333333333,0.0,0.4583333333333333,0.0,0.2083333333333333,0.0,0.0,19.35226611327184,170.0,0.01985006,0.0002101282107858,4.0,9.64976147333416,0.6441360279066687,0.2700440570750071,0.0947324593185327,0.0057305555555555,0.1771868847344903,2.0,2.0,23.0,3.0,2.0,0,19.41404347826087,104.42335186166012,0.4103664552020959,0.061054630203009
TMEM59,0.0,972.0,0.3888888888888889,0.0,0.0,0.6111111111111112,0.1111111111111111,0.0,0.0,0.0,18.74161510890074,201.0,0.02905375,1.8705269550049624e-05,9.0,12.402760726941278,0.6359084424827389,0.5258215510779525,0.2491886179362475,0.0174113636363636,0.1214612325280433,6.0,6.0,54.0,8.0,1.0,15,16.79261111111111,51.50549899685532,0.4103664552020959,0.061054630203009
TMEM60,0.0,402.0,0.1875,0.0625,0.0,0.5,0.0,0.25,0.0,0.0,17.953075586865467,795.0,0.02796925,0.0,0.0,8.423175980928098,0.6084150648184902,0.0650989536982901,0.0218552508453632,0.0593624999999999,0.1587825867145072,0.0,2.0,13.0,5.0,0.0,0,22.317153846153847,77.30399764102566,0.4103664552020959,0.061054630203009
TMEM61,0.0,633.0,0.3235294117647059,0.0,0.0294117647058823,0.6470588235294118,0.0,0.0,0.0,0.0,18.7947667748767,217.0,0.0126251,0.0,0.0,3.6367917190954486,2.216268654820338,0.7459632752181948,0.2086660170092984,0.0010023255813953,0.1348315391445193,3.0,0.0,37.0,0.0,0.0,0,10.140324324324324,96.81287605855856,0.4103664552020959,0.061054630203009
TMEM86B,0.0,681.0,0.0833333333333333,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,19.981774906328717,209.0,0.004544191,0.0,1.0,6.4983654578986645,1.1941638829265917,0.7752487482178196,0.1832549355208222,0.0164199999999999,0.1062743365069855,2.0,3.0,16.0,1.0,0.0,0,13.113187500000002,82.08751416249999,0.4103664552020959,0.061054630203009
TMEM8C,0.0,666.0,0.45,0.025,0.0,0.5,0.075,0.025,0.0,0.0,20.825839993334046,315.0,0.03853361,0.0,0.0,0.2336531490153903,0.7942695671643931,0.2700440570750071,0.0947324593185327,-0.0436951219512195,0.1808751138367933,0.0,0.0,39.0,1.0,0.0,0,15.807230769230776,95.705487708502,0.132744,0.0005471431999999
TMIGD1,0.0,789.0,0.217391304347826,0.0652173913043478,0.0652173913043478,0.6304347826086957,0.0,0.0217391304347826,0.0,0.0,18.858117625908434,232.0,0.0260475,0.0,0.0,0.3228331839397763,1.068539982928548,0.2700440570750071,0.0947324593185327,0.0081901408450704,0.1289926454448214,5.0,2.0,53.0,1.0,0.0,1,17.987094339622644,119.29500112554432,0.4103664552020959,0.061054630203009
TMOD1,0.0,1080.0,0.2682926829268293,0.0,0.024390243902439,0.5609756097560976,0.0,0.1463414634146341,0.0,0.0,18.997964491510253,420.0,0.03544926,1.1056836202499847e-05,17.0,8.122028310526435,1.8841090086312453,0.8868547526225453,0.1056259842929362,-0.0443637931034482,0.1325983781799656,3.0,1.0,38.0,6.0,1.0,0,19.60439473684211,100.77874694807969,0.4103664552020959,0.061054630203009
TMPRSS6,0.0,2436.0,0.3017241379310345,0.0258620689655172,0.0172413793103448,0.6293103448275862,0.0258620689655172,0.0172413793103448,0.0086206896551724,0.0,19.41603815998797,379.0,0.04355157,0.0,0.0,3.66594288673706,3.0536305311174603,0.5694642620270637,0.2403130378368761,-0.0073649006622516,0.1659050123983523,3.0,3.0,125.0,3.0,1.0,7,17.139976000000008,106.0007516849032,0.4103664552020959,0.061054630203009
TMSB15B,0.0,138.0,0.375,0.0,0.125,0.5,0.0,0.0,0.0,0.0,18.745973957218343,443.1524831243973,0.03005836,0.0,0.0,4.963245262652193,1.7032999606736583,0.2700440570750071,0.0947324593185327,-0.0027,0.0141525616055892,9.0,1.0,34.0,5.0,1.0,0,10.058470588235291,25.810337953654184,0.4103664552020959,0.061054630203009
TNFRSF10A,0.0,1407.0,0.3529411764705882,0.0196078431372549,0.0,0.5686274509803921,0.0,0.0588235294117647,0.0,0.0,19.272783762878444,240.0,0.04152072,2.9783306002659443e-05,15.0,6.226462591928246,1.7340733262053287,0.3468708115694264,0.3391734135299629,0.0011031746031746,0.1604265534054164,4.0,0.0,52.0,2.0,1.0,0,8.295961538461537,88.08789164555056,0.4103664552020959,0.061054630203009
TNFSF13,0.0,753.0,0.3333333333333333,0.1666666666666666,0.0,0.1666666666666666,0.0,0.3333333333333333,0.0,0.0,20.900527074183124,194.0,0.02439978,2.5606086958559204e-05,10.0,9.347895215525432,1.290361789896447,0.7788030249201199,0.1981994896858124,-0.0889875,0.2213129991522188,2.0,5.0,11.0,1.0,1.0,0,16.420363636363636,61.18069345454546,0.4103664552020959,0.061054630203009
TNNC1,0.0,486.0,0.4375,0.0625,0.0,0.5,0.0,0.0,0.0,0.0,20.04047167340235,229.0,0.06225371,7.586809952064066e-06,13.0,3.8155261250012056,2.6654424581852267,0.6740443980942497,0.2244147087776121,0.00220625,0.0367779055403852,6.0,0.0,39.0,0.0,0.0,1,17.932846153846153,105.626749291498,0.4103664552020959,0.061054630203009
TNNC2,0.0,483.0,0.1363636363636363,0.0454545454545454,0.0909090909090909,0.7272727272727273,0.0,0.0,0.0,0.0,19.502460261944854,180.0,0.04820838,1.8928137806757733e-07,3.0,3.160458047114287,2.202892471087297,0.8007831556384146,0.1128796562347823,0.0666,0.1135937669455894,3.0,4.0,29.0,0.0,0.0,0,21.63468965517241,65.25564000738919,0.4103664552020959,0.061054630203009
TNNI1,0.0,564.0,0.4137931034482759,0.0344827586206896,0.0,0.5517241379310345,0.0,0.0,0.0,0.0,19.710415828010472,209.0,0.02577538,8.814161111678712e-05,15.0,4.886201163546536,2.5753403138388795,0.7759243413491678,0.1378174621009055,0.0878818181818181,0.2052858870624019,2.0,2.0,39.0,0.0,0.0,6,15.247128205128202,101.9399592726046,0.4103664552020959,0.061054630203009
TP53AIP1,0.0,375.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,17.57913838912215,580.0,-0.001577837,0.0,1.0,2.7711471466504047,2.345399582548393,0.2700440570750071,0.0947324593185327,-0.0027099999999999,0.0296594487474059,0.0,2.0,28.0,0.0,0.0,16,5.897214285714287,43.463227804232815,0.4103664552020959,0.061054630203009
TP53RK,0.0,762.0,0.1052631578947368,0.0526315789473684,0.0,0.6842105263157895,0.0,0.1578947368421052,0.0,0.0,18.159607763121343,636.0,0.03256313,0.0001239392315986,45.0,8.968749222556257,0.5835328675173213,0.0280521058011068,0.0100110301737212,0.06270625,0.1276671011299994,6.0,0.0,22.0,3.0,0.0,0,16.951545454545457,108.85661587878786,0.275834,0.061054630203009
TPCN1,0.0,2667.0,0.2242990654205607,0.0,0.0186915887850467,0.7289719626168224,0.02803738317757,0.02803738317757,0.0,0.0,18.711682095651923,206.0,0.03636902,1.430562445493277e-07,2.0,10.27458688247352,0.8515774239301576,0.2700440570750071,0.0947324593185327,0.0256713375796178,0.0945659605683296,10.0,0.0,114.0,3.0,1.0,0,18.83022807017544,100.33947596522285,0.4103664552020959,0.061054630203009
TPGS2,0.0,915.0,0.15,0.15,0.0,0.65,0.0,0.05,0.0,0.0,17.410679901451314,834.0,0.05321725,1.299763303508482e-05,6.0,6.820470833403611,0.8372794353662344,0.2700440570750071,0.0947324593185327,0.0166945945945945,0.170898128254969,4.0,4.0,41.0,2.0,0.0,5,16.21070731707317,99.74005961219513,0.4103664552020959,0.061054630203009
TPH1,0.0,1335.0,0.131578947368421,0.0657894736842105,0.0394736842105263,0.7236842105263158,0.0,0.0263157894736842,0.0,0.0131578947368421,19.29997420191373,571.0,0.01580873,0.0,2.0,1.6416267154893391,1.5122528033168223,0.8407021496037479,0.1191250281935297,0.00161968503937,0.1177515782460191,13.0,2.0,89.0,1.0,1.0,0,21.671258426966297,109.53810246654756,0.4103664552020959,0.061054630203009
TPK1,0.0,732.0,0.2558139534883721,0.0465116279069767,0.0232558139534883,0.6511627906976745,0.0697674418604651,0.0,0.0232558139534883,0.0,16.908651796572045,998.0,-0.01662473,0.0,1.0,6.2644691458861255,1.3012153523492265,0.0356491568760807,0.0515608337103292,0.0390774193548386,0.1245106841112697,6.0,0.0,60.0,3.0,0.0,14,15.796816666666668,109.45862283022596,0.2084565,0.0003254055605
TPX2,0.0,2244.0,0.1477272727272727,0.125,0.034090909090909,0.6590909090909091,0.0,0.034090909090909,0.0,0.0,19.76444384261375,237.0,0.02342672,7.687749341559723e-05,34.0,9.800411163179444,1.9648124899061423,0.0310614797614447,0.0112586458625287,0.0419,0.1214821326439577,11.0,1.0,96.0,4.0,1.0,0,20.71928125,118.43173418322368,0.4103664552020959,0.061054630203009
TRAPPC10,0.0,3780.0,0.25,0.0142857142857142,0.0214285714285714,0.6928571428571428,0.0642857142857142,0.0214285714285714,0.0,0.0,19.71523659393056,202.0,0.06195808,1.9526225022626928e-05,20.0,10.089776922470868,0.5226153524445991,0.2700440570750071,0.0947324593185327,-0.0079535353535353,0.1362039860680832,7.0,0.0,147.0,4.0,0.0,4,17.965707482993203,105.38058553713545,0.4103664552020959,0.061054630203009
TRAPPC12,0.0,2208.0,0.3296703296703297,0.0659340659340659,0.0,0.5494505494505495,0.0,0.0549450549450549,0.0,0.0,17.96472780007087,502.0,0.009192073,7.526943210882031e-05,23.0,6.820470833403611,0.8372794353662344,0.2700440570750071,0.0947324593185327,0.0365061403508771,0.134203440934975,2.0,0.0,88.0,4.0,1.0,0,16.156215909090907,142.59808168847962,0.5776073030303028,0.0720243897957803
TRDMT1,0.0,1176.0,0.1692307692307692,0.0615384615384615,0.0,0.7692307692307693,0.0923076923076923,0.0,0.0,0.0,19.090749765596986,451.0,0.005106504,2.0451255176763303e-05,14.0,6.6167601506540485,0.97325806028781,0.2700440570750071,0.0947324593185327,-0.0128460784313725,0.1105700431645281,1.0,0.0,77.0,0.0,1.0,12,18.91874025974026,119.58039540533149,0.4103664552020959,0.061054630203009
TRIM24,0.0,3153.0,0.2376237623762376,0.0594059405940594,0.0198019801980198,0.6237623762376238,0.0,0.0594059405940594,0.0,0.0,18.05551493524076,552.0,0.009641068,0.0001620762324942,65.0,9.576193054002877,0.8464001315439081,0.0598485050133096,0.0253334122959414,0.0540128378378378,0.1778577834084685,6.0,0.0,103.0,8.0,1.0,5,21.53192233009709,68.60625475861414,0.4103664552020959,0.061054630203009
TRIM27,0.0,1542.0,0.2291666666666666,0.0416666666666666,0.0416666666666666,0.5416666666666666,0.0,0.1041666666666666,0.0416666666666666,0.0,17.29694756479964,558.0,0.03029156,0.0029875581867583,282.0,10.547677877414698,0.5060588915665535,0.2700440570750071,0.0947324593185327,-0.0059444444444444,0.147979952554475,4.0,0.0,45.0,7.0,0.0,0,21.11911111111111,93.19282860101012,0.4103664552020959,0.061054630203009
TRIM49C,0.0,1359.0,0.1566265060240964,0.0240963855421686,0.0,0.7710843373493976,0.180722891566265,0.0481927710843373,0.0,0.0,19.313712591192346,443.1524831243973,0.020091353541242,0.0,0.0,6.820470833403611,0.8372794353662344,0.2700440570750071,0.0947324593185327,0.016941605839416,0.1244449027336973,3.0,0.0,82.0,3.0,1.0,0,8.413621951219517,67.8303717195122,0.4103664552020959,0.061054630203009
TRIM54,0.0,1203.0,0.2857142857142857,0.0634920634920634,0.0,0.6349206349206349,0.0,0.0158730158730158,0.0,0.0,20.24807001666096,182.0,0.05165094,0.0005935768645148,128.0,2.688693359818068,2.5050855322847703,0.6504344437926524,0.1901806306372636,0.0227266666666666,0.1266360785874231,0.0,0.0,62.0,1.0,0.0,0,21.325064516129032,91.18466635642515,0.4103664552020959,0.061054630203009
TRIM62,0.0,1428.0,0.3928571428571429,0.0178571428571428,0.0,0.5714285714285714,0.0,0.0178571428571428,0.0,0.0,19.528667573485,385.0,0.02674755,2.519773888030597e-06,6.0,7.833357197587914,0.8818295320181185,0.0428953442053622,0.0261079133262662,-0.0146261538461538,0.1282371112455038,3.0,2.0,60.0,1.0,0.0,0,18.021850000000004,88.36652107881358,0.4103664552020959,0.061054630203009
TRIP12,0.0,5979.0,0.2345679012345679,0.0534979423868312,0.0329218106995884,0.5967078189300411,0.0,0.0823045267489712,0.0,0.0,18.296502666543464,722.0,0.02071747,0.0001918330996974,35.0,11.407435854049732,0.590289660063024,0.1137209811175956,0.0973777020278858,-0.0088737609329446,0.086320812631923,8.0,0.0,240.0,13.0,9.0,10,22.942774999999997,73.03528945543933,0.4103664552020959,0.061054630203009
TRMT10C,0.0,1212.0,0.131578947368421,0.0526315789473684,0.0,0.8157894736842105,0.0,0.0,0.0,0.0,19.068380745373,614.0,0.01124782,0.0001112787052158,14.0,6.820470833403611,0.8372794353662344,0.2700440570750071,0.0947324593185327,0.0509430769230769,0.2046716364320257,5.0,0.0,43.0,0.0,0.0,0,16.31327906976744,97.73008720598008,0.3028765384615384,0.0543392902517692
TRMT11,0.0,1392.0,0.2608695652173913,0.0434782608695652,0.0652173913043478,0.5652173913043478,0.0652173913043478,0.0434782608695652,0.0217391304347826,0.0,17.11895931712165,297.0,0.0114906,5.303417992006667e-06,6.0,7.828387922337308,0.7414041550136388,0.2700440570750071,0.0947324593185327,0.0022261538461538,0.1111473634095717,11.0,2.0,56.0,2.0,1.0,0,19.822624999999995,124.16945394772728,0.4103664552020959,0.061054630203009
TRMT44,0.0,2274.0,0.1627906976744186,0.0930232558139534,0.0465116279069767,0.6744186046511628,0.0,0.0232558139534883,0.0,0.0,16.7235302982356,416.0,0.04256381,7.070891352407396e-06,10.0,6.820470833403611,0.8372794353662344,0.2700440570750071,0.0947324593185327,-0.0377,0.1823385508960109,3.0,0.0,60.0,1.0,0.0,8,13.290949999999995,177.28221194661018,0.4103664552020959,0.061054630203009
TRPC1,0.0,2382.0,0.1926605504587156,0.0825688073394495,0.0091743119266055,0.6972477064220184,0.036697247706422,0.018348623853211,0.0,0.0,18.65938379586214,437.0,0.01985278,7.655417954987279e-05,17.0,6.3934274408233005,1.6309123576477862,0.1282849648398338,0.1758743695611796,0.0684764367816092,0.1992671912915784,6.0,3.0,115.0,4.0,2.0,1,23.86125217391304,77.52236378672768,0.4103664552020959,0.061054630203009
TSEN15,0.0,516.0,0.125,0.0625,0.0,0.75,0.0,0.0625,0.0,0.0,18.507124878810163,761.0,0.008085154,2.483122331695433e-06,9.0,9.29063144436208,0.6779573800389919,0.2700440570750071,0.0947324593185327,0.0602103448275862,0.1264627363537891,5.0,0.0,20.0,1.0,0.0,0,20.59045,97.39870005,0.5379841666666667,0.0429970407933666
TSEN34,0.0,933.0,0.2702702702702703,0.027027027027027,0.0,0.6216216216216216,0.0,0.081081081081081,0.0,0.0,19.48858941141664,439.0,-0.05268387,6.33677092402996e-06,13.0,10.074875770106257,0.6028725677946306,0.2700440570750071,0.0947324593185327,0.0335224489795918,0.197544924640309,9.0,0.0,48.0,3.0,1.0,2,14.547270833333329,103.92444454210992,0.4103664552020959,0.061054630203009
TSPAN31,0.0,633.0,0.1304347826086956,0.0434782608695652,0.0869565217391304,0.6521739130434783,0.0,0.0,0.0,0.0869565217391304,20.146750134777488,344.0,0.03909095,0.0,1.0,9.998314928792128,0.8255367565408074,0.0539476343181041,0.0622839272957808,0.0445666666666666,0.1936668078908528,4.0,2.0,33.0,0.0,0.0,1,19.65421212121213,85.49202792234848,0.4103664552020959,0.061054630203009
TTC8,0.0,1548.0,0.2537313432835821,0.044776119402985,0.044776119402985,0.6417910447761194,0.044776119402985,0.0,0.0149253731343283,0.0,17.3060812756469,703.0,-0.00627273,0.0,1.0,8.548297605657265,0.9085692186012884,0.0307421700604875,0.0129422165730677,-0.0425197916666666,0.1786158118816004,8.0,1.0,76.0,1.0,1.0,2,19.22878947368421,111.97579411508772,0.4103664552020959,0.061054630203009
TTN,0.0,107976.0,0.227493738028584,0.0545159864446736,0.0110505377928392,0.6842493001326064,0.0,0.0216590540739649,0.0010313835273316,0.0,17.3978609400631,713.0,0.02289211,0.0004407189879804,46.0,6.8135779844238815,1.5605071330432632,0.6349476369080096,0.2336148655535463,0.0226044254104211,0.1177115625137032,13.0,0.0,7299.0,144.0,52.0,691,18.692275791204203,141.72690971990028,0.4103664552020959,0.061054630203009
TWF1,0.0,1074.0,0.0697674418604651,0.0465116279069767,0.0465116279069767,0.7906976744186046,0.0,0.0465116279069767,0.0,0.0,17.014575196051727,425.0,-0.005118346,2.9288627946874005e-05,30.0,10.961445361078102,0.7903651178665072,0.2700440570750071,0.0947324593185327,0.0134415584415584,0.1087298228490787,3.0,0.0,65.0,2.0,0.0,9,20.899538461538462,74.25035837740388,0.4103664552020959,0.061054630203009
TXN2,0.0,501.0,0.2631578947368421,0.0,0.0,0.631578947368421,0.0,0.1052631578947368,0.0,0.0,20.194113578091656,195.0,0.02131854,0.0001936824731478,58.0,10.695131317276084,0.5972280331940043,0.2700440570750071,0.0947324593185327,-0.0203068965517241,0.1553818387537827,3.0,2.0,22.0,2.0,0.0,0,16.568909090909088,81.74628084848484,0.4103664552020959,0.061054630203009
TXNDC2,0.0,1662.0,0.3303571428571428,0.0714285714285714,0.0,0.5803571428571429,0.0357142857142857,0.0178571428571428,0.0,0.0,18.717415371453537,168.0,0.0340027,0.0,3.0,1.1517757251986902,1.0191882640260042,0.8449644205811198,0.0956447858050787,0.0047283687943262,0.1836272710035315,1.0,3.0,117.0,2.0,0.0,0,8.325008547008546,87.42854378440907,0.4103664552020959,0.061054630203009
TXNRD3NB,0.0,402.0,0.2857142857142857,0.1428571428571428,0.0,0.5,0.0,0.0714285714285714,0.0,0.0,18.113600253638907,508.0,0.04280479,0.0,0.0,6.820470833403611,0.8372794353662344,0.2700440570750071,0.0947324593185327,0.02002,0.0504596829161658,9.0,2.0,25.0,1.0,0.0,0,6.490279999999999,78.66189187666667,0.4103664552020959,0.061054630203009
UAP1,0.0,1518.0,0.2580645161290322,0.0806451612903225,0.032258064516129,0.6129032258064516,0.0,0.0,0.0161290322580645,0.0,18.289131383558267,193.0,0.009929593,1.244439999643957e-05,15.0,10.112786007731358,0.967870856817553,0.0235945261891164,0.0173682702141976,0.0668155555555555,0.1485630527651932,3.0,2.0,66.0,1.0,0.0,0,21.02786363636364,97.95802741188815,0.4103664552020959,0.061054630203009
UBASH3B,0.0,1950.0,0.2857142857142857,0.0595238095238095,0.0238095238095238,0.6071428571428571,0.0357142857142857,0.0238095238095238,0.0,0.0,19.33419383571403,261.0,0.006353511,0.0003755130704444,88.0,7.306010797568959,1.504958080354349,0.2700440570750071,0.0947324593185327,-0.0218017543859649,0.1323503842361194,11.0,3.0,96.0,4.0,0.0,2,20.16077083333333,101.1218947679824,0.4103664552020959,0.061054630203009
UBE2N,0.0,459.0,0.0625,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,18.53704431822437,364.0,0.01516914,0.0015092047674477,153.0,10.917639872562397,0.5136269691861161,0.0321146977613436,0.0149551795224522,0.001116,0.1115904859026969,16.0,5.0,34.0,1.0,2.0,0,20.23185294117647,54.361970311051714,0.4103664552020959,0.061054630203009
UBE2T,0.0,594.0,0.2,0.2,0.0,0.5,0.0,0.1,0.0,0.0,19.633437135083422,325.0,0.03214908,5.680140354611271e-05,29.0,7.952363544810844,1.489515478487702,0.0375054529613867,0.036333405525752,0.08416875,0.1643632475599016,8.0,0.0,14.0,3.0,1.0,0,16.960714285714285,211.0148883736264,0.8469389999999999,0.061054630203009
UBE2Z,0.0,1065.0,0.1304347826086956,0.1304347826086956,0.0,0.7391304347826086,0.0,0.0,0.0,0.0,19.56482808759146,169.0,0.02866231,0.0001139780858997,34.0,11.426626669419829,0.510082857437477,0.2700440570750071,0.0947324593185327,0.1239631578947368,0.3774644015428909,19.0,0.0,33.0,7.0,2.0,0,21.26754545454546,110.20190350568186,0.4103664552020959,0.061054630203009
UBLCP1,0.0,957.0,0.1578947368421052,0.1052631578947368,0.0526315789473684,0.6052631578947368,0.0,0.0526315789473684,0.0263157894736842,0.0,16.94899453245864,284.0,0.03300587,5.505896718817645e-06,9.0,9.153574402885274,0.5913451356492048,0.0453154745943632,0.026492593350711,-0.0368596774193548,0.157073856122893,13.0,3.0,45.0,4.0,5.0,0,22.37953333333333,74.60514616363638,0.4103664552020959,0.061054630203009
UBR1,0.0,5250.0,0.1896551724137931,0.0804597701149425,0.0114942528735632,0.6724137931034483,0.0344827586206896,0.0459770114942528,0.0,0.0,19.27477852273364,366.0,0.03217885,0.0003532375741054,63.0,9.283832366613195,0.7515902530122901,0.0295127878375057,0.0226563048879871,-0.0029243445692883,0.097075004627591,14.0,0.0,180.0,7.0,1.0,0,20.923066666666664,78.79875415195525,0.4488465714285715,0.0592204334582857
UCN2,0.0,339.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,20.45109336475637,183.0,0.04095776,0.0,1.0,3.0960878946786266,2.4320814348249864,0.7750937415124779,0.1809996756547461,0.0066875,0.0351047873337811,0.0,0.0,6.0,0.0,0.0,0,9.440833333333332,36.061311766666655,0.4103664552020959,0.061054630203009
UNC5C,0.0,2796.0,0.2622950819672131,0.0218579234972677,0.0054644808743169,0.6557377049180327,0.0655737704918032,0.0546448087431694,0.0,0.0,14.65587447383412,910.0,-0.01216627,1.0190685250681054e-05,3.0,3.7574251618505614,2.2476387130942483,0.1753182901409302,0.2134740209024532,-0.0200208661417322,0.1261270516078184,12.0,12.0,200.0,10.0,3.0,5,19.23613999999999,95.41746101547731,0.4103664552020959,0.061054630203009
UQCC1,0.0,900.0,0.1304347826086956,0.0434782608695652,0.0,0.8043478260869565,0.1304347826086956,0.0217391304347826,0.0,0.0,20.319745980625708,170.0,0.05048695,9.434988400770431e-06,10.0,6.820470833403611,0.8372794353662344,0.2700440570750071,0.0947324593185327,0.0678853333333333,0.1848522528531608,4.0,12.0,66.0,1.0,0.0,5,20.654545454545453,58.900006251748245,0.4103664552020959,0.061054630203009
UQCR11,0.0,171.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,21.1075759573394,213.0,0.03285812,8.544996141661495e-07,4.0,10.51207359248638,0.7482532490237666,0.2700440570750071,0.0947324593185327,-0.0487,0.1069557034477357,0.0,1.0,8.0,0.0,0.0,1,14.322125000000002,95.54007698214286,0.4103664552020959,0.061054630203009
USB1,0.0,798.0,0.2,0.05,0.05,0.7,0.0,0.0,0.0,0.0,19.707576346438287,158.0,0.009052328,5.322632483222651e-05,27.0,6.820470833403611,0.8372794353662344,0.2700440570750071,0.0947324593185327,0.0053870967741935,0.1200129770992139,3.0,1.0,23.0,1.0,0.0,0,20.327739130434782,154.70045201976288,0.5900999999999998,0.0616081188833333
USP12,0.0,1113.0,0.1956521739130435,0.0434782608695652,0.0,0.6956521739130435,0.0652173913043478,0.0652173913043478,0.0,0.0,18.11065101499823,221.0,0.0517638,6.872220156139637e-05,24.0,7.677314229354501,1.2629251448111012,0.2700440570750071,0.0947324593185327,0.0039549295774647,0.0987598635312612,4.0,3.0,50.0,3.0,0.0,0,22.28942,81.57802677918369,0.4103664552020959,0.061054630203009
USP22,0.0,1578.0,0.3,0.05,0.0166666666666666,0.5833333333333334,0.05,0.05,0.0,0.0,18.71939049221261,382.0,-0.01886,0.0002796388689904,54.0,12.205489527419124,0.6523166927857214,0.2700440570750071,0.0947324593185327,-0.0139875,0.1224669826677786,6.0,0.0,63.0,3.0,0.0,0,19.088126984126987,94.59368275780852,0.4103664552020959,0.061054630203009
